roi_id,roi_source_excel_column,k_ref_amplitude,k_ref_half_width,k_ref_peak_location,k_ref_integral,k_ref_peak_count,k_ref_multiple_responses,k_ref_response_detected,normalized_negative_fraction,majority_negative_trace,exclude_primary_analysis,exclusion_reason,k_ref_free_coef,k_ref_free_coef_ci_low,k_ref_free_coef_ci_high,k_ref_coef_fast,k_ref_coef_fast_ci_low,k_ref_coef_fast_ci_high,k_ref_tau_fast,k_ref_tau_fast_ci_low,k_ref_tau_fast_ci_high,k_ref_coef_slow,k_ref_coef_slow_ci_low,k_ref_coef_slow_ci_high,k_ref_tau_slow,k_ref_tau_slow_ci_low,k_ref_tau_slow_ci_high,k_ref_gof,k_ref_percent_fast,k_ref_fit_available,k_ref_fit_any_value_present,k_ref_fitted_peak_component,k_ref_fit_amplitude_relative_difference,csf_amplitude,csf_half_width,csf_peak_location,csf_integral,csf_peak_count,csf_multiple_responses,csf_response_detected,csf_free_coef,csf_free_coef_ci_low,csf_free_coef_ci_high,csf_coef_fast,csf_coef_fast_ci_low,csf_coef_fast_ci_high,csf_tau_fast,csf_tau_fast_ci_low,csf_tau_fast_ci_high,csf_coef_slow,csf_coef_slow_ci_low,csf_coef_slow_ci_high,csf_tau_slow,csf_tau_slow_ci_low,csf_tau_slow_ci_high,csf_gof,csf_percent_fast,csf_fit_available,csf_fit_any_value_present,csf_fitted_peak_component,csf_fit_amplitude_relative_difference
ROI_021,V,5.747829745576287,15.455332750349129,205.0,208.17134040040114,1,False,True,0.03619197482297404,False,False,,1.9789263376698336e-09,,,4.401975573403103,4.217627286352265,4.586323860453941,8.957675929716945,8.180241704423507,9.735110155010384,1.773124263699713,1.6038132372477596,1.9424352901516666,115.94692887270429,96.5893272308135,135.3045305145951,0.9844653983927193,0.7128590127327216,True,True,6.175099837102816,0.07433589901568836,4.139721789366215,19.306777627092913,404.0,95.77306590061593,1,False,True,7.559662526849558e-11,,,5.003949888426678,4.88439864427374,5.123501132579617,16.362760899589116,15.772013070775527,16.953508728402703,1.4316770441711027e-12,,,100.00000000309142,,,0.9754594329872077,0.9999999999997139,True,True,5.00394988842811,0.20876477769154805
ROI_022,W,6.228568353512244,20.47907616752329,204.0,238.05299350019789,1,False,True,0.021243115656963022,False,False,,2.452128981206828e-13,,,4.537594005770645,4.251271189026923,4.8239168225143665,24.70809445237205,21.596308436120847,27.81988046862325,1.4585464333631593,1.149122186916538,1.7679706798097805,100.00000000000003,,,0.9696982891762855,0.7567524563227443,True,True,5.996140439133804,0.03731642669496846,4.85801284622375,17.08542385109007,403.0,113.83799699641217,1,False,True,0.04006098404376146,-0.29835652457202644,0.37847849265954936,5.405612119572239,5.083742161792466,5.727482077352012,17.05824858485719,15.829815137924554,18.286682031789827,0.0028088321128379133,-0.15104815932824392,0.15666582355391975,127.58015991354064,-42857.82260378969,43112.982923616764,0.9920342023397363,0.9994806557888282,True,True,5.408420951685077,0.11329902223069917
ROI_023,X,5.9330758056107005,18.262276816727933,203.0,234.91075362918954,1,False,True,0.13453973249409915,False,False,,2.2231371953985172e-14,,,3.6390722940028946,3.4030594003873604,3.8750851876184287,12.08308414021522,10.430482382133787,13.735685898296653,2.5608544808756086,2.416659243887604,2.7050497178636133,100.00000000000003,,,0.9587588446034381,0.5869540764171699,True,True,6.199926774878503,0.04497683461509984,4.680590249822286,16.648667994821437,403.0,95.37867880284202,1,False,True,7.08766496128884e-13,,,5.282857360120847,5.206697817676664,5.359016902565029,16.342782344792997,15.983510954759604,16.702053734826393,4.053076746019329e-09,,,100.0000040941452,-374822455.3296785,374822655.3296867,0.9908909755348766,0.9999999992327869,True,True,5.282857364173924,0.1286733258427193
ROI_024,Y,5.030792240848572,15.12172678598381,204.0,179.57730748713035,1,False,True,0.10306845003933911,False,False,,8.64929848330657e-06,-2.9821987957368035,2.98221609433377,4.520681469493868,4.110064487741697,4.93129845124604,10.694665253465127,9.309911470824462,12.079419036105792,1.1299701209114936,-1.4469110030115802,3.706851244834567,173.49036284242746,-562.4501592094043,909.4308848942592,0.9836323346610653,0.8000283502118324,True,True,5.650651590405362,0.1232130686144643,3.2593436715512145,11.939698551861568,403.0,67.7419474477645,1,False,True,6.605561273390176e-07,-0.5757679335735084,0.5757692546857631,3.598960956769038,3.51233411401549,3.6855877995225863,10.829402533155037,10.309930385544696,11.348874680765377,0.13468192006525742,-0.36940731305026714,0.638771153180782,248.04297071868962,-1468.6814059025132,1964.7673473398927,0.9896332678776258,0.9639274765937302,True,True,3.7336428768342955,0.14551985095126482
ROI_025,Z,6.11286523018716,12.779772995605725,204.0,204.5234328112893,1,False,True,0.1982690794649882,False,False,,0.13585984162648704,-148.86413818634225,149.1358578695952,5.956816244576414,5.678991306985147,6.234641182167681,9.1533570853148,8.369153408022438,9.937560762607163,0.7214952234206129,-148.00843778698615,149.4514282338274,1283.1822748467919,-280901.2698769181,283467.63442661165,0.9850137317148581,0.8919644244090632,True,True,6.678311467997027,0.09250101491155467,3.8802232967272094,12.447561463892214,403.0,67.10766359096925,1,False,True,0.026212770591628888,-7.7701214643956495,7.822547005578907,4.423674548286855,4.322439348992399,4.524909747581312,11.482434894823514,10.940160274890433,12.024709514756596,0.010073140924451005,-7.701147581373571,7.721293863222473,810.8488678081173,-731296.0909299428,732917.788665559,0.9887487090368702,0.9977280752919337,True,True,4.433747689211306,0.14265271613388053
ROI_026,AA,5.609595735145511,17.25228910516344,204.0,124.31437500120246,1,False,True,0.12352478363493312,False,False,,0.031119160078703578,-2.3902369798913763,2.4524753000487833,6.073734139869799,5.031511232153724,7.115957047585875,16.295971628263104,13.857627950251091,18.734315306275114,0.0016897269965123261,-1.41991095282559,1.4232904068186147,130.61479853207496,-388748.60775688937,389009.83735395357,0.9925608390442505,0.9997218750438586,True,True,6.075423866866312,0.08304130167567542,1.6355592216681996,17.63682919810452,406.0,41.30700511465023,1,False,True,0.021949650223852552,-2.367100229086245,2.4109995295339504,1.818860091141525,1.7684271510877194,1.8692930311953304,14.793075796033513,14.03938985638136,15.546761735685665,0.009383159667389075,-2.3307167602273,2.3494830795620785,651.0091976853167,-202447.7803386345,203749.79873400513,0.9910899370633677,0.9948676634450928,True,True,1.828243250808914,0.11780926461604062
ROI_027,AB,5.521313385332619,13.321090215372578,204.0,126.94951228657713,1,False,True,0.07081038552321008,False,False,,4.004998381647643e-10,,,5.026934551416999,4.881022429315896,5.172846673518102,11.037672566939529,10.448862283812511,11.626482850066546,0.7278987338031969,0.5756861331996891,0.8801113344067047,100.00000007946589,70.58652644040556,129.4134737185262,0.9944994361493718,0.8735152353287772,True,True,5.7548332852201955,0.04229426652504862,2.701489557452724,16.582104748465326,406.0,65.65933926257816,1,False,True,0.029581605370903083,-5.071354491989595,5.130517702731401,3.1105079195110577,3.0065973923202365,3.214418446701879,12.776797612094915,11.93040378517957,13.623191439010261,0.0185649535581953,-4.988259472987719,5.0253893801041105,650.95651302745,-216926.28655851472,218228.19958456964,0.9813032122602942,0.9940669475236653,True,True,3.1290728730692527,0.1582768715270192
ROI_028,AC,5.056473606255312,13.214485236395603,204.0,97.44406329584703,1,False,True,0.03461841070023604,False,False,,0.09370176788430906,-0.3147675917529699,0.5021711275215881,5.081075698578302,4.888919789265969,5.273231607890636,12.892814780749562,12.372881657977082,13.412747903522042,0.018243384621877134,-0.21147519156350275,0.24796196080725702,112.19168158528673,-5332.808302918224,5557.191666088797,0.9989616390318404,0.9964223881023683,True,True,5.09931908320018,0.008473390801815656,2.7543533255316226,15.907734454184663,404.0,61.161422556439256,1,False,True,0.01832625668599999,-0.11709501916361864,0.15374753253561863,3.105113197326318,2.943382737170312,3.2668436574823243,15.050314517282692,14.031079859681071,16.069549174884312,0.00012986585296197157,-0.08554736422729498,0.08580709593321892,110.59949345150318,-355223.4157735846,355444.6147604876,0.9914712396816502,0.9999581785224796,True,True,3.1052430631792802,0.1273945990861328
ROI_029,AD,4.530204890892315,23.8676579867913,203.0,159.77121478285196,1,False,True,0.010228166797797011,False,False,,5.733649077682506e-06,-0.28036279023938365,0.28037425753753903,4.739328962013726,3.999311994478981,5.479345929548471,30.55927883297132,26.511269888123103,34.607287777819536,5.8715781864448296e-08,-1.0322126083320236,1.0322127257635871,100.00000778217864,-271857222.60558933,271857422.60560495,0.9944831004200579,0.9999999876109505,True,True,4.739329020729508,0.04616217916713287,4.085033875970981,16.562640488735383,404.0,86.64482800569715,1,False,True,0.010773525784974492,-0.3243116627271506,0.3458587142970996,4.715993739986578,4.436667153905306,4.99532032606785,14.40999530870912,13.19045228038697,15.629538337031272,5.11250478996627e-05,-0.1599244387478089,0.16002668884360824,125.00456004358865,-2206547.8851589807,2206797.894279068,0.9841491689487785,0.9999891593380973,True,True,4.716044865034478,0.15446897338483154
ROI_030,AE,5.1724644873405365,14.687914209683044,203.0,134.27653679059975,1,False,True,0.17466561762391816,False,False,,5.209931451760039e-10,,,4.49573664075574,4.386947441060877,4.604525840450603,15.838554527669018,14.988620367649016,16.68848868768902,0.755177273135437,0.6686986888854963,0.8416558573853777,100.00000000003472,,,0.9891939053984068,0.8561817455933467,True,True,5.250913913891177,0.01516674048563174,3.4391229423550596,12.082365354083663,403.0,52.75033922566256,1,False,True,0.0075608973405404825,-0.1626022684568004,0.1777240631378814,3.845320545741137,3.7379966724554774,3.952644419026796,11.477095236376593,10.91611808644376,12.038072386309427,0.0006389724541219457,-0.09394842059393911,0.09522636550218301,130.31346229057098,-84560.10065893682,84820.72758351798,0.991700392761854,0.9998338587675978,True,True,3.845959518195259,0.11829660720462751
ROI_031,AF,4.977223944291301,10.68074395589025,204.0,79.4260382298241,1,False,True,0.022029897718332022,False,False,,4.362117799447656e-06,-0.21245650792724854,0.21246523216284743,4.75899376486646,4.657285271268988,4.860702258463933,10.11349371458312,9.827590404747466,10.399397024418773,0.22692461143395629,0.10485587714469616,0.3489933457232164,100.0084769061497,-107.05115812356101,307.06811193586043,0.9991577556337128,0.9544868980381632,True,True,4.9859183763004165,0.0017468436434506826,2.2994832040619118,13.453449507580956,405.0,42.98583004106369,1,False,True,0.021198553401195155,-0.06759718134181263,0.10999428814420294,2.5628611198823186,2.4845053867739595,2.6412168529906777,10.945243177616316,10.365573195307952,11.52491315992468,0.0019445646480174834,-0.04733817126106667,0.05122730055710163,111.4216072016644,-13924.12043526709,14146.963649670419,0.9903320889584191,0.999241827690984,True,True,2.564805684530336,0.11538352617655426
ROI_032,AG,6.303577622974827,20.28050930834985,204.0,172.23016804054376,1,False,True,0.03147128245476003,False,False,,0.016074851230072438,-1.3938472337121985,1.4259969361723432,6.952444693980652,5.172712638788863,8.73217674917244,20.381309018114653,16.937665568287755,23.82495246794155,3.1034169300036567e-06,-0.7859354550223894,0.7859416618562494,100.360311899333,-130230836.35976689,130231037.08039068,0.9930978256698458,0.9999995536224047,True,True,6.952447797397582,0.10293681036905131,3.419405747562602,14.884002092750904,403.0,76.87095030045698,1,False,True,0.02537432276753146,-0.0756725234491011,0.126421168984164,3.7392098489735424,3.574617277879734,3.903802420067351,15.640773389271898,14.818835658754988,16.462711119788807,7.4468710003937e-06,-0.10123231354992171,0.10124720729192249,100.11228133188142,-4742141.471577325,4742341.6961399885,0.9956985560960957,0.9999980084412295,True,True,3.7392172958445427,0.09352839993028225
ROI_033,AH,3.6029238370860757,12.123572341801378,204.0,69.39427064290352,1,False,True,0.004720692368214005,False,False,,0.1071890561912878,-0.4022054439783521,0.6165835563609278,3.781027393069694,3.5961631947386317,3.9658915914007564,10.567779973699581,9.888157400281447,11.247402547117716,0.0021976254618436006,-0.33445787681618716,0.33885312773987436,114.08980812334055,-53658.182119613855,53886.36173586053,0.9955320430239952,0.9994191132033969,True,True,3.7832250185315375,0.050043017726204106,1.625057477558154,14.078772214001617,405.0,36.6313711505031,1,False,True,0.025365101689379808,-7.870013048304918,7.920743251683677,1.8578770618017058,1.8121680145788968,1.9035861090245147,11.057608151950044,10.488938646945453,11.626277656954635,0.003823623093154995,-7.854515400181761,7.862162646368072,1211.1731944727592,-2770461.0457868474,2772883.3921757927,0.9857799253843544,0.9979461665754444,True,True,1.8617006848948607,0.14562143838277752
ROI_034,AI,4.312738103769984,11.161538036804103,204.0,72.61255668076133,1,False,True,0.15342250196695514,False,False,,0.00014084361301380484,-2.08379728785161,2.084078975077637,4.439992695002117,4.312111089260238,4.567874300743997,9.760103935535655,9.305363710465413,10.214844160605898,0.15321683230047306,-1.8046372852294656,2.111070949830412,242.26318395582223,-4355.377180891646,4839.903548803291,0.9965661631839975,0.9666427513507202,True,True,4.593209527302591,0.06503326118676957,2.4814917372776666,14.705644345941039,406.0,43.09270799559843,1,False,True,1.950946192814712e-06,-0.05660974165472531,0.05661364354711093,2.7112902377936843,2.637306133280611,2.7852743423067574,12.711216452379867,12.157286598106563,13.265146306653172,2.1374573470954875e-07,-0.05118407475071512,0.051184502242184536,100.0000357923707,-83893401.50687225,83893601.50694384,0.9941696286771923,0.999999921164575,True,True,2.711290451539419,0.09260506928540269
ROI_035,AJ,4.666899282816968,12.447635147755022,204.0,79.7551506849621,1,False,True,0.0999213217938631,False,False,,0.07017867920874292,-4.0700269758455,4.210384334262986,5.093034905035338,4.843169741104356,5.342900068966319,10.759375996103737,9.967999418991317,11.550752573216156,0.0002972361100091391,-3.8889940868331805,3.8895885590531987,251.67560412746667,-4877174.9687485425,4877678.319956797,0.9927990315342353,0.9999416421113384,True,True,5.093332141145347,0.09137391498857926,2.9839164724608698,13.483842607243275,405.0,51.63153058620932,1,False,True,0.010324823201283608,-0.08185232654523816,0.10250197294780539,3.3421162644287605,3.25904266178483,3.425189867072691,11.140144384649213,10.667025411944893,11.613263357353533,0.000438120430226912,-0.050799131528342,0.05167537238879582,110.95391787112524,-64851.838528452994,65073.74636419525,0.9939465988446611,0.999868926461687,True,True,3.3425543848589876,0.12019033230589898
ROI_036,AK,6.220509224647839,14.530908255389875,204.0,131.6753901152569,1,False,True,0.0,False,False,,0.11406874420364965,-3512.4272117667865,3512.6553492551934,6.420362797531436,6.102969611181374,6.737755983881499,13.379439055399004,12.457730638620909,14.3011474721771,0.029597262168605292,-3512.18136031071,3512.2405548350466,6411.215096708964,-771648152.7425631,771660975.1727566,0.9952432421100232,0.9954112487682627,True,True,6.449960059700041,0.0368861819452076,4.80475836445879,17.25882777284903,403.0,134.31080259832459,1,False,True,0.06523756033472806,0.00799868871281155,0.12247643195664458,5.356465528026902,5.236885786099113,5.4760452699546915,18.005170467035743,17.25412589503188,18.756215039039606,7.586356284956742e-08,-0.16105488721762118,0.16105503894474688,100.00000042131957,-149025560.08127823,149025760.08127907,0.9931754837018063,0.9999999858370112,True,True,5.356465603890465,0.11482517903765997
ROI_037,AL,4.78751285584415,12.677348293635845,204.0,98.07557289610355,1,False,True,0.007867820613690008,False,False,,0.10857223369601109,-473.66298678424704,473.88013125163906,4.728297667685935,4.665293156542573,4.791302178829298,12.890642365450555,12.643236386896652,13.138048344004458,0.025651382123398736,-473.68024554874916,473.7315483129959,5211.459448901161,-97910610.39527391,97921033.31417172,0.9996029003640897,0.9946041949851299,True,True,4.753949049809334,0.007010697839452112,3.2124279714285664,14.113942662294221,403.0,75.15339584740215,1,False,True,0.05487830740446487,-240.88420630760328,240.9939629224122,3.5157571865515105,3.447251100764668,3.584263272338353,13.561146971269046,13.03231751947873,14.089976423059364,0.013390328517006306,-240.86255659542752,240.88933725246153,5371.049562448034,-99026067.20276996,99036809.30189487,0.9934444995297803,0.9962057895115369,True,True,3.5291475150685168,0.09859195177506352
ROI_038,AM,4.156482226941027,19.139117183115786,204.0,102.83607998994097,1,False,True,0.07395751376868608,False,False,,0.012918123031541513,-2.7335992342958737,2.7594354803589565,4.662934066965103,3.1137358081188715,6.212132325811334,18.40715369325506,13.752602371556065,23.061705014954057,0.0004193648184525327,-1.2888702908569665,1.2897090204938715,125.52573943196892,-1834061.7625636067,1834312.8140424709,0.9868769510224829,0.9999100722635358,True,True,4.663353431783555,0.12194716040336859,2.1534905244437326,13.979041179607975,403.0,48.27665098832041,1,False,True,0.036116495452643754,-17.91529548870207,17.987528479607356,2.438853377296659,2.3749936833428666,2.5027130712504517,13.020985800955934,12.335155245254745,13.706816356657123,0.006261685342016199,-17.88726600950312,17.899789380187148,1531.110443767387,-4774603.029052559,4777665.249940094,0.9877631415438995,0.9974391040169459,True,True,2.4451150626386755,0.13541946662164783
ROI_039,AN,5.1640277772028895,10.938532515718208,204.0,81.5571834079268,1,False,True,0.07867820613690008,False,False,,0.0001858566066251393,-1.3957827087320323,1.3961544219452824,5.247766976216881,5.14741947719187,5.348114475241892,10.260054468516897,9.957649905274032,10.562459031759762,0.125791699472567,-1.170489954871372,1.422073353816506,228.83889431797144,-3401.7938700088375,3859.4716586447807,0.9987593210742172,0.976590615816356,True,True,5.3735586756894484,0.04057509129047558,2.29413414589719,13.675724402137007,404.0,47.11899048350929,1,False,True,0.03179665035902823,-0.05254480015387622,0.11613810087193269,2.525842543150564,2.4446570869279447,2.6070279993731833,12.380192994591644,11.753709622658882,13.006676366524406,0.01028857469731695,-0.0362565020043152,0.056833651398949095,111.55586799708314,-2500.8045710983356,2723.916307092502,0.9928769525599417,0.9959432007971072,True,True,2.536131117847881,0.10548510094035968
ROI_040,AO,6.819824594940962,10.945326517740625,203.0,164.18295352242765,1,False,True,0.0055074744295830055,False,False,,9.54252984441316e-10,,,6.328492127254277,6.076584432285928,6.580399822222626,8.38571662215674,7.699113142938011,9.072320101375471,1.3328324453751503,1.1024511235688497,1.563213767181451,100.00000080834599,72.62098554498296,127.37901607170902,0.9832311023857527,0.8260310690742984,True,True,7.661324572629427,0.12339026700374393,4.371129342327139,10.333482729118145,403.0,77.40243025025218,1,False,True,9.804034302145142e-05,-2.2287522273168356,2.2289483080028782,4.647621930403658,4.578323381361388,4.716920479445928,9.691001692293455,9.387881892459715,9.994121492127194,0.09948061654677669,-2.0779730487774324,2.2769342818709855,536.1452343351322,-14483.263719496621,15555.554188166885,0.9942233574167173,0.9790439293099569,True,True,4.747102546950435,0.08601282990704924
ROI_041,AP,7.0254580606453345,12.920549351065574,204.0,136.62735298719053,1,False,True,0.0,False,False,,0.11156324385542167,-1589.6338022371856,1589.8569287248965,7.218528410862286,7.0217503791884734,7.415306442536098,12.688187865868112,12.184994168425938,13.191381563310287,0.024966520408192888,-1589.5164016349997,1589.5663346758163,5371.125435870294,-347692454.66750443,347703196.9183762,0.9981760724410054,0.996553249412737,True,True,7.243494931270479,0.031035253323413333,4.024366257660738,10.773924584746737,403.0,68.56873504349572,1,False,True,0.05442611564655967,-0.04827004185568443,0.15712227314880378,4.3803430387784354,4.292602681858477,4.468083395698394,10.291118007190962,9.919538953726981,10.662697060654942,0.0004765674132991078,-0.057325131728376055,0.05827826655497427,111.30684132081348,-65033.53914187873,65256.152824520366,0.9950275831707857,0.9998912150108564,True,True,4.380819606191735,0.0885737842206724
ROI_042,AQ,4.176941926845279,12.723059214633992,204.0,85.20955523843561,1,False,True,0.0967741935483871,False,False,,0.0038752327834134844,-1.867676822265093,1.87542728783192,4.131266178848417,4.050043360124955,4.212488997571879,12.694254391840076,12.366527591179862,13.02198119250029,0.16645360335786435,-1.6223548701382842,1.9552620768540128,311.97387125088926,-4336.595758172836,4960.543500674616,0.9993750674268631,0.9612693214557572,True,True,4.297719782206282,0.0289153781585426,1.5480124588145057,15.879183411094687,404.0,34.69536034090438,1,False,True,0.013236942806886724,-0.056355428922243544,0.082829314536017,1.7263907733320765,1.6444489468422467,1.8083325998219062,14.968873061135394,14.038570874507073,15.899175247763715,0.0003231318991604434,-0.04297228472901386,0.04361854852733475,110.94071940974574,-73120.70668861113,73342.58812743062,0.9927017179941899,0.9998128630931961,True,True,1.7267139052312368,0.11543928177011169
ROI_043,AR,4.8617066647046725,15.572292457674592,204.0,130.22267053684294,1,False,True,0.13847364280094415,False,False,,0.050420058198462576,-7.444390495913239,7.5452306123101645,4.833398834988083,4.542384697698483,5.124412972277683,15.008223971386457,13.988395727041128,16.028052215731787,0.27759881345728893,-6.9203076853607355,7.475505312275314,353.310583900786,-12065.113117518487,12771.734285320059,0.9971936476888905,0.9456859829427378,True,True,5.110997648445372,0.051276434580168805,2.1908789413745646,16.326229914224086,406.0,61.397421948305734,1,False,True,1.8618978115249145e-07,-0.16690316052153195,0.16690353290109425,2.2343748696788457,2.182457474233822,2.2862922651238695,13.356667844364761,12.827946902231462,13.88538878649806,0.15226763599080323,0.031720855826426114,0.2728144161551803,184.15264317982172,-211.85388561614025,580.1591719757837,0.9954790158348215,0.936200065309706,True,True,2.386642505669649,0.08935389381773036
ROI_044,AS,5.532803815777182,12.954242614872328,204.0,138.04258395753635,1,False,True,0.003933910306845004,False,False,,4.5409658992216326e-14,,,4.645330495366231,4.513906834081531,4.776754156650931,12.56106345709982,11.805102146174185,13.317024768025455,0.9180370216776513,0.8346551765647304,1.0014188667905723,100.00000000000166,,,0.9848823366237943,0.8349853719235406,True,True,5.563367517043883,0.005524089102806437,4.677413065774206,13.343495861426788,403.0,89.1037735496842,1,False,True,0.03613820531132732,-27.731033557801855,27.80330996842451,5.18246350005566,5.072335429440441,5.292591570670879,12.91708317100317,12.3637474577099,13.470418884296441,0.016416594222953124,-27.65135445694643,27.684187645392335,1450.812475253358,-2680600.337832492,2683501.9627829986,0.9918050091243524,0.9968422825829317,True,True,5.198880094278613,0.11148620426964448
ROI_045,AT,4.218526228013836,11.279029788559455,204.0,71.47186617272024,1,False,True,0.05586152635719906,False,False,,0.00011330749472946875,-0.17688328651192423,0.17710990150138314,4.139383091254279,4.048792497834062,4.229973684674497,10.802308872169688,10.5096151367616,11.095002607577776,0.19373511418189562,0.09728159616528001,0.2901886321985112,100.07794486918652,-105.6231694667051,305.77905920507817,0.9993368296933921,0.9552896770877743,True,True,4.3331182054361745,0.027163983635178354,2.46754950508141,14.144439449704123,403.0,49.073237641988165,1,False,True,0.013145780469229458,-0.11351859157206018,0.1398101525105191,2.81125712004254,2.672671790579949,2.9498424495051307,13.967362930264867,13.000262091845979,14.934463768683756,0.0001357787426056113,-0.0742663106560265,0.07453786814123771,110.88023656901935,-309208.0549791039,309429.815452242,0.9894966973892502,0.9999517041027369,True,True,2.8113928987851455,0.13934609741189016
ROI_046,AU,2.330835300188856,11.204751068824692,204.0,48.55727262762715,1,False,True,0.16837136113296616,False,False,,2.666227803814025e-06,-0.10834925663759927,0.1083545890932069,2.1512626252711717,2.099500576621406,2.2030246739209374,10.090449341561992,9.76858594319101,10.412312739932975,0.2505915608459913,0.18823756619499374,0.3129455554969889,100.00015344451496,4.4346679404129645,195.56563894861696,0.9990159351816343,0.8956674546296677,True,True,2.401854186117163,0.030469285377028945,2.2157662487035017,16.36213136413795,406.0,43.04421245546304,1,False,True,0.0011873251179374575,-0.11482171419696484,0.11719636443283975,2.5448509832328194,2.423881682897633,2.665820283568006,13.109186663105328,12.181892708215818,14.036480617994838,3.658675825799734e-05,-0.06667617278431,0.066749346300826,110.26987305818291,-1028619.9744535985,1028840.5141997149,0.9876052977560676,0.9999856234284416,True,True,2.5448875699910776,0.14853611994503152
ROI_047,AV,3.7480543353639533,13.754514555770072,205.0,81.6606691573141,1,False,True,0.1038552321007081,False,False,,0.027717181968868333,-0.08412997898395633,0.13956434292169298,3.4882874466823957,3.4212915107582407,3.5552833826065506,12.619010981590563,12.363420186920534,12.874601776260592,0.23544349656097951,0.1827060980678014,0.28818089505415767,100.9661222736571,-11.277320081321477,213.2095646286357,0.9997601782821268,0.9367721513316674,True,True,3.723730943243375,0.006489604990802832,3.5798196954856847,15.814328204372998,403.0,83.3998753976564,1,False,True,0.05921048148449975,-0.11922704918390545,0.23764801215290496,3.9117036536762115,3.7021349889312685,4.121272318421155,15.548979378591689,14.492883091231185,16.605075665952192,0.008133435726110234,-0.10028365861737584,0.11655053006959631,112.91509190952911,-7450.747368390321,7676.577552209379,0.9919370336293971,0.9979250577152556,True,True,3.919837089402322,0.09498170937084191
ROI_048,AW,5.620617890229565,17.50251345658441,204.0,131.1893601598054,1,False,True,0.07710464201416208,False,False,,0.02794934768981935,-2.205385295561701,2.2612839909413394,6.002616455777615,4.937592278946395,7.0676406326088355,17.505305565492066,14.99031656335753,20.020294567626603,0.002114794040527116,-1.2143625290856297,1.2185921171666838,130.313607291008,-292919.4701753966,293180.09738997865,0.9946953968222106,0.9996478120414479,True,True,6.004731249818143,0.0683400592408692,4.32511368235523,10.337387960874707,403.0,63.4312008883639,1,False,True,1.0205371014600757e-10,,,4.583925927824781,4.5383615673623945,4.629490288287168,10.053072816506843,9.847821081269739,10.258324551743947,0.05788125436940501,0.03002849644323216,0.08573401229557785,236.94710928432534,-31.259016977760382,505.15323554641105,0.9964883056547496,0.9875304483582525,True,True,4.641807182194186,0.07322200596274298
ROI_049,AX,6.320283070915228,14.966508585461924,203.0,186.52174080318275,1,False,True,0.006294256490952006,False,False,,8.267948412321003e-09,,,5.657591087018003,5.276159777561673,6.039022396474333,11.936453825413423,10.534632535355605,13.338275115471241,1.4672329769495087,1.0613390698408092,1.8731268840582083,100.00000079962034,62.53797354697991,137.46202805226076,0.979923311645166,0.7940674795929671,True,True,7.124824063967512,0.12729508853086532,4.4871413375352525,10.990369843173255,404.0,70.76985220726705,1,False,True,0.02973827097509851,-0.05177749034251043,0.11125403229270746,4.876234144447813,4.791131492593843,4.961336796301783,9.90629870851937,9.59466156660707,10.217935850431672,2.1213579663475953e-05,-0.05173179555635556,0.051774222715682515,100.98653329416763,-1140529.772086182,1140731.7451527703,0.9962235257019718,0.9999956496167436,True,True,4.876255358027477,0.08671757611850957
ROI_050,AY,5.990428410138714,10.298148565919746,204.0,98.67546928862927,1,False,True,0.021243115656963022,False,False,,1.1059473636581815e-08,,,5.911115969679084,5.8453927295664405,5.976839209791728,9.687252006201673,9.472233553559109,9.902270458844237,0.2792245074757757,0.21485149707351436,0.34359751787803705,106.45055747690027,67.81345284645577,145.08766210734478,0.9986333480767143,0.9548935137725882,True,True,6.19034047715486,0.033371914883048685,3.7026219684328145,9.16149446804252,403.0,52.78028631434114,1,False,True,0.00015286639938814255,-0.17489655218927133,0.1752022849880476,3.8717111365694303,3.817852056720184,3.9255702164186768,8.225159953434984,7.988866942472047,8.461452964397921,0.0944736122686686,-0.04509382111276761,0.2340410456501048,176.9650294502273,-435.0278503510014,788.9579092514559,0.9952173228447263,0.9761802290484969,True,True,3.966184748838099,0.07118274094744834
ROI_051,AZ,3.416665594322211,15.593122290753996,204.0,99.54031204201539,1,False,True,0.016522423288749016,False,False,,0.12213823309103569,-0.04752186068387568,0.2917983268659471,3.1411673124629313,3.011162115993576,3.2711725089322865,16.09807365188629,15.550992408826282,16.645154894946295,0.22146065091805722,0.1621205105171104,0.28080079131900404,104.0035074411495,-94.27080492475135,302.2778198070503,0.9996875204455558,0.9341406027280558,True,True,3.3626279633809886,0.015815896946725434,,,,39.460298737260196,0,False,False,,,,,,,,,,,,,,,,,,False,False,,
ROI_052,BA,3.007430227782394,16.9223535619779,204.0,92.26062918978823,1,False,True,0.12195121951219512,False,False,,6.7479590719035735e-12,,,2.415990041454372,2.3939177487120493,2.4380623341966943,17.476951800019375,17.120811704996598,17.833091895042152,0.5455131773448606,0.5263200357612035,0.5647063189285177,100.00000000888312,,,0.9986311342071893,0.8157985532880684,True,True,2.9615032187992325,0.015271180211893746,,,,6.9035284264813965,0,False,False,,,,,,,,,,,,,,,,,,False,False,,
